rank,car_id,id_segment,charger_connected,n_rows,anomaly_score,quantization_error,is_anomaly,volt_V_mean,current_A_mean,soc_pct_mean,avg_speed_kmh_mean,motor_rpm_mean,min_single_volt_V_mean,max_single_volt_V_mean,min_temp_C_mean,max_temp_C_mean,accelerator_pedal_pct_mean,brake_pedal_pct_mean,regenerative_braking_Ah_mean,actual_max_capacity_Ah_mean
787,EV_106,DR558126_7,0,128,0.39634143831065805,0.23362525594967865,False,390.5773359375,38.8515625,80.538203125,28.1484375,1803.984375,3.961953125,4.04984375,38.661953125,39.4978125,28.75,18.1015625,0.0067578125,173.9
788,EV_109,DR219828_9,0,128,0.39634143831065805,0.34833873214833905,False,379.8542421875,55.303125,85.175,30.5234375,2051.640625,4.217078125,4.27278125,50.18515625,52.7790625,32.3359375,17.5,0.00684375,179.12
789,EV_109,DR219828_1,0,128,0.39634143831065805,0.4757297663014855,False,387.395921875,42.05390625,98.9434375,27.71484375,1808.203125,3.43921875,3.5757578125,34.107578125,37.098203125,31.8984375,19.53125,0.0071640625,179.12
790,EV_106,DR402462_1,0,128,0.39634143831065805,0.3434130820674047,False,387.329953125,44.37265625,96.6421875,27.54375,1758.828125,3.9784609375,4.0624921875,31.995,36.51203125,29.4609375,18.203125,0.0072812499999999995,173.9
791,EV_110,DR436096_7,0,128,0.39634143831065805,0.19511868163307763,False,382.8343984375,45.6,88.500078125,28.15234375,1902.2265625,3.7416953125,3.920046875,41.21671875,43.464765625,28.8203125,16.1328125,0.0051953125,181.09
792,EV_110,DR393518_1,0,128,0.39634143831065805,0.2730433883572356,False,387.6622421875,45.51484375,99.1690625,30.3609375,1944.84375,3.537734375,4.0803125,48.60609375,50.086484375,31.2890625,18.671875,0.006546875,181.09
793,EV_110,DR393518_10,0,128,0.39634143831065805,0.4297734913769664,False,383.17625,43.47265625,73.972421875,31.23828125,1900.78125,3.585859375,3.930625,41.898828125,42.964765625,32.2109375,16.953125,0.0043984375,181.09
794,EV_110,DR104166_4,0,128,0.39634143831065805,0.18147317897365436,False,386.4280859375,47.0703125,89.41734375,32.99609375,2204.296875,4.001015625,4.134921875,41.616953125,44.0803125,31.6953125,17.2109375,0.0070546875,181.09
795,EV_110,DR824332_13,0,128,0.39634143831065805,0.2775497045667412,False,384.2353359375,34.07578125,63.62140625,27.98984375,1840.625,3.960078125,4.0872734375,43.79609375,45.35984375,31.125,16.5234375,0.0060625,181.09
796,EV_106,DR805018_2,0,128,0.39634143831065805,0.3985113035601585,False,382.492953125,51.5390625,85.476953125,26.125,1705.3125,3.847984375,4.1415859375,44.9928125,47.074375,30.9609375,17.6171875,0.0018375,173.9
797,EV_110,DR436096_8,0,128,0.39634143831065805,0.24707709087331353,False,379.4727890625,45.82578125,86.85015625,33.078125,2138.0859375,3.860859375,4.10234375,49.450078125,52.038515625,33.5859375,15.5078125,0.0071953125,181.09
798,EV_110,DR824332_7,0,128,0.39634143831065805,0.2249684543028496,False,386.8701875,46.80078125,77.350234375,30.8203125,2029.6875,3.91046875,3.994859375,49.831953125,51.19890625,31.671875,17.3828125,0.005890625,181.09
799,EV_106,DR805018_1,0,128,0.39634143831065805,0.4967900983369486,False,391.1362109375,44.6265625,87.359140625,30.371875,2031.25,3.518828125,3.8285703125,36.41921875,37.761328125,32.8515625,17.109375,0.00080546875,173.9
800,EV_109,DR219828_2,0,128,0.39634143831065805,0.27607134146522105,False,374.2649609375,51.5484375,97.22984375,32.12109375,2074.84375,3.6927734375,3.95921875,43.12078125,46.66703125,33.3515625,16.875,0.006703125,179.12
801,EV_108,DR380742_1,0,128,0.39634143831065805,0.2718817819699118,False,391.080453125,37.5984375,99.33203125,29.2578125,1894.3046875,3.7293203125,3.802421875,44.606796875,48.228671875,29.1484375,16.71875,0.0052578125,181.95
802,EV_109,DR770601_1,0,128,0.39634143831065805,0.18116493942116782,False,382.8536640625,43.59765625,83.50875,26.3671875,1774.375,3.978296875,4.040828125,45.272890625,47.46484375,28.2734375,15.625,0.00671875,179.24
803,EV_102,RC207535_1,1,128,0.3854495783929662,0.4541123617288242,False,433.9431640625,-238.15703125,46.796328125,0.0,0.0,3.877296875,4.057140625,51.0609375,53.2390625,0.0,0.0,0.0,193.73
804,EV_107,RC390377_1,1,128,0.3854495783929662,0.6225114432053984,False,434.7465078125,-67.403125,55.50390625,0.0,0.0,4.328640625,4.3525703125,54.7703125,57.0734375,0.0,0.0,0.0,176.22
805,EV_104,RC933646_1,1,128,0.3854495783929662,0.41671827337559614,False,436.6842734375,-55.36640625,57.002734375,0.0,0.0,4.3492421875,4.3664140625,49.85078125,53.04140625,0.0,0.0,0.0,202.74
806,EV_104,RC451289_1,1,128,0.3854495783929662,0.35618152995443,False,438.2524140625,-124.2703125,47.79640625,0.0,0.0,4.3742578125,4.389453125,54.3984375,56.70859375,0.0,0.0,0.0,202.74
807,EV_110,RC948499_1,1,128,0.3854495783929662,0.3741759090899936,False,421.2382734375,-185.6453125,50.292265625,0.0,0.0,4.05328125,4.23240625,52.2953125,54.7,0.0,0.0,0.0,181.09
808,EV_108,RC542818_1,1,128,0.3854495783929662,0.3605378162682282,False,427.7213125,-94.8859375,51.70484375,0.0,0.0,4.264453125,4.31103125,53.71796875,58.65234375,0.0,0.0,0.0,182.02
809,EV_101,RC722912_1,1,128,0.3854495783929662,0.37685480984647,False,433.87046875,-95.23515625,42.23890625,0.0,0.0,3.937125,3.9589921875,48.64375,52.66171875,0.0,0.0,0.0,186.45
810,EV_109,RC318657_1,1,128,0.3854495783929662,0.6238502300229215,False,425.3435625,-133.8609375,48.75109375,0.0,0.0,4.326484375,4.403140625,56.3765625,58.1703125,0.0,0.0,0.0,179.12
811,EV_103,RC565709_1,1,128,0.3854495783929662,0.3905428570159108,False,438.093828125,-68.52265625,38.87296875,0.0,0.0,4.3075703125,4.341984375,53.5640625,56.1890625,0.0,0.0,0.0,195.72
812,EV_109,RC872449_1,1,128,0.3854495783929662,0.4385023037103614,False,430.3728984375,-89.7046875,46.398203125,0.0,0.0,4.24696875,4.3076875,53.084375,56.15703125,0.0,0.0,0.0,179.19
813,EV_102,RC994147_1,1,128,0.3854495783929662,0.3834571884146802,False,436.3391796875,-147.2859375,61.2128125,0.0,0.0,4.351171875,4.374765625,52.8953125,55.115625,0.0,0.0,0.0,193.8
814,EV_103,RC175776_1,1,128,0.3854495783929662,0.3168981616479367,False,421.9173046875,-136.83046875,57.14609375,0.0,0.0,4.2576015625,4.356984375,54.315625,56.14140625,0.0,0.0,0.0,195.77
815,EV_102,DR132061_26,0,128,0.37878464575609483,0.26508758163837665,False,341.345625,89.40859375,52.348125,112.384375,4555.03125,4.0067734375,4.2369453125000005,62.290703125,63.333359375,45.0,2.85546875,0.009546875,193.57
816,EV_104,DR650597_28,0,128,0.37878464575609483,0.3102685754393966,False,337.937,104.00546875,43.571953125,112.5375,4636.09375,4.0900703125,4.1741953125,64.991484375,64.99453125,60.984375,1.6015625,0.004921875,202.74
817,EV_102,DR463078_27,0,128,0.37878464575609483,0.18329419557622897,False,307.2146640625,78.45546875,38.5515625,110.8,4432.0,3.926171875,4.2443203125,65.0,65.0,47.40234375,2.7109375,0.0096875,193.73
818,EV_105,DR314668_25,0,128,0.37878464575609483,0.23301020677618794,False,349.337015625,109.1953125,41.35703125,116.871875,4976.375,4.0829609375,4.17665625,64.96671875,64.9771875,53.4296875,2.9921875,0.007734375,194.98
819,EV_104,DR239202_15,0,128,0.37878464575609483,0.2933570745119594,False,323.0473125,102.74609375,53.37140625,112.03125,4481.265625,3.517265625,4.32109375,65.0,65.0,45.8828125,2.78125,0.009765625,202.74
820,EV_105,DR277200_13,0,128,0.37878464575609483,0.16250129705326505,False,330.8671015625,88.6671875,41.710546875,110.51875,4606.09375,4.0786171875,4.32834375,65.0,65.0,43.359375,2.2734375,0.01,195.13
821,EV_105,DR962985_28,0,128,0.37878464575609483,0.2015498050446697,False,342.71934375,124.17265625,43.303125,113.415625,5191.8046875,3.8419921875,4.1447265625,64.63125,64.90234375,57.4375,2.25,0.007890625,194.88
822,EV_102,DR132061_35,0,128,0.37878464575609483,0.24384993668436092,False,331.1195,99.9296875,30.8084375,111.834375,4473.375,4.0537890625,4.236328125,64.021328125,64.57203125,51.2265625,1.7265625,0.0064843750000000006,193.57
823,EV_105,DR692730_20,0,128,0.37878464575609483,0.21947945161549498,False,324.4108125,93.303125,42.7209375,111.96015625,4953.2109375,3.4824375,4.16703125,64.240078125,64.823046875,44.25,3.75,0.009296875,195.09
824,EV_105,DR692730_21,0,128,0.37878464575609483,0.2581867593236933,False,314.667375,101.47578125,40.269296875,113.765625,5047.3671875,3.442421875,4.1841953125,65.0,65.0,43.5546875,3.03125,0.012812500000000001,195.09
825,EV_104,RC853792_1,1,128,0.3770809159954392,0.48993183084039504,False,388.301515625,-160.90234375,69.54171875,0.0,0.0,3.751296875,3.767875,42.04453125,46.441015625,0.0,0.0,0.0,202.74
826,EV_104,RC470357_1,1,128,0.3770809159954392,0.746610998551516,False,354.78503125,-218.27578125,43.951953125,0.0,0.0,3.5236328125,3.6034765625,44.144765625,47.592109375,0.0,0.0,0.0,202.74
827,EV_109,RC661710_1,1,128,0.3770809159954392,0.47579804057886055,False,378.1209609375,-172.103125,68.11828125,0.0,0.0,3.6470859375,3.7285,42.282421875,47.915859375,0.0,0.0,0.0,180.22
828,EV_110,RC444453_1,1,128,0.3770809159954392,0.517752626990508,False,380.361640625,-174.7640625,66.909765625,0.0,0.0,3.5661328125,3.60603125,44.310390625,49.044609375,0.0,0.0,0.0,181.09
829,EV_109,RC255163_1,1,116,0.3770809159954392,0.6384306967079806,False,364.0136120689655,-206.46724137931034,45.019999999999996,0.0,0.0,3.6379310344827585,3.7065517241379307,42.16362068965517,46.82672413793103,0.0,0.0,0.0,179.32
830,EV_105,RC246896_1,1,128,0.3770809159954392,0.39550770182111267,False,417.4638125,-184.625,58.352265625,0.0,0.0,3.7949921875,3.8409453125,45.325390625,50.99765625,0.0,0.0,0.0,195.42
831,EV_105,DR314668_32,0,128,0.3756460848234721,0.26072809555084947,False,351.3027734375,38.33515625,18.943359375,30.8671875,2147.421875,3.791640625,4.13890625,59.72296875,62.04140625,29.859375,17.7734375,0.008203125,194.98
832,EV_102,DR132061_32,0,128,0.3756460848234721,0.191021239485441,False,370.94246875,54.5546875,40.07109375,30.4453125,2131.015625,4.1046875,4.146078125,59.32109375,61.22125,33.4609375,16.640625,0.006546875,193.57
833,EV_105,DR314668_31,0,128,0.3756460848234721,0.2699147616192625,False,342.9176484375,42.946875,20.645625,31.603125,1945.2734375,3.7559375,4.1499765625,51.239140625,53.339140625,32.265625,17.4609375,0.00515625,194.98
834,EV_105,DR692730_29,0,128,0.3756460848234721,0.326233994835468,False,350.7967421875,48.40078125,17.5903125,30.1171875,1958.984375,3.397421875,4.1393359375,58.83234375,60.792109375,31.90625,15.703125,0.0063593750000000004,195.09
835,EV_105,DR277200_16,0,128,0.3756460848234721,0.17765372715869238,False,376.2202578125,46.33984375,35.597421875,28.28515625,1867.3359375,3.7146875,4.1450390625,55.76640625,59.16953125,31.578125,17.734375,0.005703125,195.13
836,EV_102,DR132061_38,0,128,0.3756460848234721,0.1570488898497241,False,350.1451015625,44.43203125,24.482734375,27.97421875,1773.703125,3.8136328125,4.1416015625,52.89609375,55.762109375,30.46875,17.6171875,0.0075,193.57
837,EV_102,DR463078_33,0,128,0.3756460848234721,0.1975606683586525,False,354.3815625,31.97265625,26.860546875,26.609375,1741.953125,4.108875,4.1474765625000005,57.92578125,60.501171875,27.234375,17.3828125,0.0063828125,193.73
838,EV_102,DR132061_39,0,128,0.3756460848234721,0.21658335037650672,False,359.89615625,46.6328125,22.360859375,31.2890625,2051.328125,4.0261328125,4.1413671875,61.356328125,63.1121875,32.4765625,16.015625,0.0070859375,193.57
839,EV_102,DR253130_6,0,128,0.3756460848234721,0.12677109573394937,False,370.086828125,48.28125,33.69296875,31.15625,2046.484375,4.011328125,4.142890625,55.6103125,56.818046875,31.859375,16.96875,0.007671875,193.8
840,EV_102,DR463078_30,0,128,0.3756460848234721,0.20662644116648762,False,374.0922890625,52.71484375,32.16171875,29.9296875,2045.078125,4.00134375,4.1402734375,60.8890625,63.199609375,33.796875,17.3046875,0.0066484375,193.73
841,EV_102,DR253130_4,0,128,0.3756460848234721,0.2516279490988468,False,364.347578125,39.3671875,38.04046875,29.109375,2016.015625,3.5033359375,4.1416015625,56.589296875,59.878671875,30.734375,16.6796875,0.007265625,193.8
842,EV_102,DR463078_29,0,128,0.3756460848234721,0.1599365306631317,False,365.2398046875,38.74609375,34.03390625,31.15625,1999.609375,4.030390625,4.1448046875,54.60796875,59.109921875,29.390625,15.5859375,0.00475,193.73
843,EV_102,DR463078_32,0,128,0.3756460848234721,0.19553426558416379,False,362.677234375,59.9546875,28.612890625,32.6484375,2065.78125,4.066484375,4.14421875,48.36328125,50.188828125,33.3828125,14.921875,0.0062578125,193.73
844,EV_066,DR101229_9,0,128,0.37105105709251546,0.2185634368094641,False,390.3625,57.2421875,77.715625,28.69296875,1939.6875,4.056125,4.126109375,51.12203125,52.44859375,32.4140625,7.6171875,0.000215625,193.72
845,EV_106,DR805018_20,0,128,0.37053456677075886,0.24830007526883674,False,330.2797421875,83.16640625,47.374609375,107.5734375,4303.0625,4.0614140625,4.2265859375,64.99765625,65.0,50.14765625,0.765625,0.0032812500000000003,173.9
846,EV_109,DR524455_28,0,128,0.37053456677075886,0.23464965251318487,False,360.9913515625,128.3578125,44.960546875,105.384375,5269.21875,4.0713984375,4.164,64.9990625,65.0,60.6484375,1.484375,0.003671875,179.19
847,EV_108,DR380742_17,0,128,0.37053456677075886,0.17923030509670682,False,330.412828125,99.81015625,56.613437499999996,110.528125,5525.0390625,3.9840546875,4.2828828125,64.999609375,65.0,45.8671875,0.484375,0.0023437500000000003,181.95
848,EV_110,DR393518_21,0,128,0.37053456677075886,0.18050636461991684,False,328.00775,101.7625,52.379765625,101.6203125,5081.015625,4.0164375,4.2051171875,64.998671875,65.0,55.390625,0.765625,0.002578125,181.09
849,EV_110,DR436096_36,0,128,0.37053456677075886,0.33432645932668364,False,329.3617578125,113.5921875,33.402578125,106.51796875,6391.21875,4.0305078125,4.217578125,64.995390625,65.0,40.55859375,0.3671875,0.00140625,181.09
850,EV_109,DR770601_16,0,128,0.37053456677075886,0.3021135914047161,False,373.4554453125,105.94609375,51.566875,104.88828125,4195.6875,4.100875,4.1702109375,63.483359375,64.623828125,40.921875,0.09375,0.000390625,179.24
851,EV_101,DR141978_20,0,128,0.37053456677075886,0.20217462400467223,False,341.31739062500003,88.325,47.568359375,104.5890625,4713.4765625,4.1027734375,4.2810859375,65.0,65.0,46.15625,0.8515625,0.0019921875,186.34
852,EV_106,DR402462_16,0,128,0.37053456677075886,0.277604804674268,False,323.42521875,115.17265625,50.215078125,110.96015625,5547.890625,3.6858203125,4.183109375,65.0,65.0,46.4765625,1.21875,0.0032031250000000002,173.9
853,EV_106,DR402462_17,0,128,0.37053456677075886,0.28670104868777324,False,329.8473125,113.7859375,47.8446875,107.18671875,5359.3359375,3.6671640625,4.178734375,64.999453125,65.0,47.375,0.859375,0.0015625,173.9
854,EV_108,DR624372_19,0,128,0.37053456677075886,0.30451881159280925,False,370.5693828125,131.64453125,60.10734375,109.17109375,4367.015625,4.070421875,4.17325,64.9353125,64.9925,61.3515625,0.9375,0.001875,182.02
855,EV_108,DR624372_25,0,128,0.37053456677075886,0.18329928643133805,False,366.94946875,116.5703125,46.970546875,109.96875,4943.8515625,4.0946640625,4.16203125,64.567265625,64.983046875,49.6953125,1.015625,0.003046875,182.02
856,EV_110,DR393518_15,0,128,0.37053456677075886,0.273104790012749,False,329.92146875,90.21796875,64.554296875,108.503125,5425.2734375,4.006328125,4.44459375,64.528828125,64.7728125,47.12109375,1.1640625,0.003125,181.09
857,EV_110,DR104166_19,0,128,0.37053456677075886,0.3142323462794677,False,310.5560234375,87.67265625,57.73578125,111.76640625,5032.140625,4.1358671875,4.442765625,65.0,65.0,38.6640625,1.1953125,0.0029375,181.09
858,EV_110,DR104166_23,0,128,0.37053456677075886,0.4067764665607689,False,323.15276562500003,150.63515625,48.251640625,113.3703125,5101.8515625,4.016125,4.3912734375,64.999375,65.0,48.83203125,0.0,0.0,181.09
859,EV_108,DR380742_24,0,128,0.37053456677075886,0.35550118486424664,False,352.001515625,81.28515625,38.3615625,104.73828125,4189.578125,4.0736875,4.2069609375,64.80859375,65.0,40.8046875,0.0,0.0,181.95
860,EV_106,DR805018_3,0,128,0.3666867202054912,0.19393135228415426,False,393.55825,39.0484375,83.777734375,30.3671875,2011.71875,4.0776796875,4.1445,52.423125,55.48359375,30.375,16.6171875,0.0074375,173.9
861,EV_110,DR393518_17,0,128,0.3666867202054912,0.19977657923689013,False,378.4413515625,44.921875,60.807265625,32.40625,2047.09375,4.089015625,4.143921875,50.5703125,52.8425,31.4921875,16.25,0.0079765625,181.09
862,EV_110,DR393518_12,0,128,0.3666867202054912,0.18612685080079985,False,388.9901875,39.8046875,70.90453125,28.65625,1865.625,3.93984375,4.1390234375,58.014921875,60.636640625,28.828125,16.015625,0.0053515624999999995,181.09
863,EV_109,DR524455_16,0,128,0.3666867202054912,0.13774108026475965,False,381.5279765625,49.91875,67.735390625,31.7265625,1982.703125,4.068046875,4.140546875,56.90390625,59.66125,33.71875,16.8359375,0.007453125,179.19
864,EV_109,DR770601_5,0,128,0.3666867202054912,0.1353798813052902,False,389.6852890625,48.6328125,76.16015625,31.59375,2017.578125,4.09228125,4.1450078125,55.959453125,58.747890625,30.984375,15.9765625,0.006171875,179.24
865,EV_109,DR524455_14,0,128,0.3666867202054912,0.14121346251640823,False,379.4987421875,46.2109375,71.32375,32.828125,2220.9375,4.1042421875,4.1475234375,56.367578125,59.186484375,33.28125,16.953125,0.0073203125,179.19
866,EV_110,DR436096_18,0,128,0.3666867202054912,0.18447736485259172,False,389.77084375,50.4703125,69.34171875,25.48828125,1648.203125,4.1314765625,4.2153671875,52.99328125,54.177578125,28.3203125,16.7109375,0.0068671875,181.09
867,EV_110,DR824332_14,0,128,0.3666867202054912,0.16820626426915447,False,375.6526953125,37.5625,61.975546875,30.69921875,2009.21875,4.1155,4.1468203125,52.913515625,54.915859375,28.828125,16.5625,0.006796875,181.09
868,EV_109,DR524455_18,0,128,0.3666867202054912,0.14177364735468004,False,384.6092734375,45.12890625,63.99796875,29.2109375,1878.046875,4.062421875,4.144140625,51.944453125,53.294296875,30.359375,16.75,0.00509375,179.19
869,EV_109,DR524455_20,0,128,0.3666867202054912,0.20464538845761465,False,378.7633046875,56.5703125,60.567265625,32.625,2119.140625,4.1040703125,4.1456640625,52.95875,53.861796875,33.875,14.21875,0.00621875,179.19
870,EV_107,DR705506_12,0,128,0.3666867202054912,0.09341579517749923,False,380.7136875,45.99921875,68.70375,27.96875,1761.09375,4.065703125,4.141953125,56.413203125,57.513203125,30.6484375,17.6171875,0.0063359374999999996,176.22
871,EV_106,DR805018_7,0,128,0.3666867202054912,0.17031473295526253,False,380.0077265625,48.8984375,76.418828125,31.89453125,2119.140625,4.0703125,4.14203125,57.5484375,59.70578125,32.4140625,15.859375,0.0063046875,173.9
872,EV_106,DR805018_9,0,128,0.3666867202054912,0.14594168204244623,False,392.33034375,48.45625,72.651875,30.3671875,1971.875,4.1075859375,4.146109375,57.083984375,58.75140625,32.5703125,15.15625,0.0059453125,173.9
873,EV_110,DR824332_8,0,128,0.3666867202054912,0.1685689041282118,False,394.1291640625,46.32265625,75.510625,32.8125,2172.65625,4.09284375,4.1462421875,58.037578125,60.038046875,30.6484375,16.2265625,0.00559375,181.09
874,EV_110,DR104166_11,0,128,0.3666867202054912,0.12332425315177563,False,389.2305625,43.140625,73.529453125,31.2890625,2051.015625,4.071140625,4.143578125,52.06796875,54.42421875,31.7890625,17.3046875,0.006265625,181.09
875,EV_107,DR705506_14,0,128,0.3666867202054912,0.15516421074022718,False,376.2016328125,43.41796875,65.137890625,29.3203125,1897.421875,4.09640625,4.150546875,55.155234375,56.991796875,30.8515625,14.921875,0.0059921875,176.22
876,EV_109,DR770601_2,0,128,0.3666867202054912,0.21448112024897723,False,383.4071328125,51.16015625,81.576875,32.1640625,2264.84375,3.9115625,4.1410546875000005,53.810078125,56.05734375,31.6640625,17.1875,0.00640625,179.24
877,EV_107,DR139858_9,0,128,0.3666867202054912,0.3204244295864179,False,381.210296875,38.7265625,78.369140625,29.484375,1914.84375,3.364796875,4.14565625,57.294296875,58.9425,30.5859375,14.4296875,0.0064062500000000005,176.14
878,EV_109,DR524455_11,0,128,0.3666867202054912,0.13157620416197044,False,387.108375,43.73828125,76.21265625,30.40625,1964.453125,4.1023828125,4.146140625,57.1696875,59.650234375,30.578125,17.6953125,0.007234375,179.19
879,EV_106,DR558126_14,0,128,0.3666867202054912,0.16843083993643126,False,380.540171875,37.63671875,67.658671875,26.0234375,1780.625,4.1167421875,4.1451171874999995,57.666953125,59.647109375,27.640625,18.7109375,0.0061953125,173.9
880,EV_106,DR558126_11,0,128,0.3666867202054912,0.1642613313335757,False,384.27490625,45.27890625,72.95046875,24.9921875,1578.28125,4.11015625,4.1455078125,53.282421875,55.78171875,28.2265625,18.4375,0.0053125,173.9
881,EV_110,DR436096_12,0,128,0.3666867202054912,0.1386584401937556,False,387.6038984375,46.1125,79.61734375,28.51953125,1800.390625,4.0665390624999995,4.1421953125,54.866171875,57.34140625,30.2890625,17.6953125,0.0075,181.09
882,EV_110,DR104166_15,0,128,0.3666867202054912,0.2501474037950473,False,382.260609375,37.265625,66.5828125,29.3671875,1946.875,4.2780625,4.3914609375,53.3428125,55.16796875,29.1171875,16.6015625,0.006953125,181.09
883,EV_109,DR549817_8,0,128,0.3666867202054912,0.19090539754666394,False,372.3039453125,41.946875,57.87796875,29.8125,2048.3984375,4.08978125,4.1451953125,53.78390625,55.4140625,30.1171875,14.9609375,0.005578125,179.29
884,EV_108,DR624372_11,0,128,0.3666867202054912,0.17600962070106463,False,391.4169609375,40.12890625,75.707734375,27.0,1740.078125,4.107640625,4.1449765625,53.263671875,54.433671875,27.515625,15.7421875,0.0055703125,182.02
885,EV_107,DR139858_12,0,128,0.3666867202054912,0.20258704807039185,False,389.037921875,45.60546875,73.1209375,29.8671875,1942.578125,3.61,4.144140625,53.76984375,57.254609375,32.1484375,17.8671875,0.006734375,176.14
886,EV_107,DR139858_13,0,128,0.3666867202054912,0.31597878931476586,False,378.947,43.8671875,71.1903125,29.69140625,1910.15625,3.60890625,4.1428359375,60.760546875,62.547890625,29.3203125,18.984375,0.0075703125,176.14
887,EV_106,DR558126_9,0,128,0.3666867202054912,0.12740007536433462,False,386.6641796875,42.109375,76.284140625,27.125,1680.078125,4.073203125,4.14028125,55.69359375,57.9109375,31.421875,16.40625,0.0052578125,173.9
888,EV_106,DR805018_11,0,128,0.3666867202054912,0.17202687677589493,False,378.4931875,46.828125,68.741875,33.0234375,2122.65625,4.0935625,4.1454296875,56.22421875,57.720078125,32.6328125,17.4609375,0.0077578125,173.9
889,EV_109,DR524455_8,0,128,0.3666867202054912,0.14498649758019302,False,388.737875,36.90234375,81.242890625,26.3671875,1886.328125,4.116140625,4.145890625,55.534296875,57.19890625,27.8203125,16.3828125,0.00646875,179.19
890,EV_109,DR219828_12,0,128,0.3666867202054912,0.12736268582950883,False,384.0111328125,36.884375,79.811640625,28.296875,1895.15625,4.113546875,4.147625,54.141640625,56.773125,28.5546875,18.28125,0.0073203125,179.12
891,EV_106,DR558126_17,0,128,0.3666867202054912,0.2883695770308082,False,365.9024375,48.66015625,62.59265625,30.53125,1994.6875,4.173359375,4.28296875,57.239609375,59.875625,32.421875,16.4453125,0.0058515625,173.9
892,EV_107,DR139858_6,0,128,0.3666867202054912,0.3128534322645868,False,381.0060546875,45.19140625,83.8946875,30.9609375,2031.09375,3.396015625,4.1396875,53.73640625,57.14390625,30.1953125,16.1328125,0.006390625,176.14
893,EV_107,DR139858_15,0,128,0.3666867202054912,0.24979576010465482,False,378.19715625,55.57421875,67.56125,34.046875,2187.890625,3.57734375,4.13609375,58.60046875,60.92578125,31.765625,15.3125,0.005078125,176.14
894,EV_103,RC362968_16,1,128,0.36411659259592244,0.25287069295149883,False,443.5382421875,-0.96875,88.4990625,0.0,0.0,4.4431171875,4.445046875,49.404140625,50.227890625,0.0,0.0,0.0,197.17
895,EV_103,RC362968_15,1,93,0.36411659259592244,0.13240829730960404,False,444.50520430107525,-2.1032258064516127,78.36043010752688,0.0,0.0,4.4432580645161295,4.449,49.73967741935484,50.594301075268824,0.0,0.0,0.0,197.17
896,EV_104,RC554045_5,1,128,0.36411659259592244,0.18723458439426355,False,444.92503125,-2.178125,90.678046875,0.0,0.0,4.4488046875,4.4495078125,45.9893359375,48.0619140625,0.0,0.0,0.0,202.74
897,EV_104,RC451289_3,1,128,0.36411659259592244,0.17298561246299726,False,444.54296875,-9.41328125,82.767265625,0.0,0.0,4.43353828125,4.43781953125,55.1225,55.529375,0.0,0.0,0.0,202.74
898,EV_102,RC402318_17,1,128,0.36411659259592244,0.17641310690584536,False,444.764140625,-1.83046875,92.02570312499999,0.0,0.0,4.4478046875,4.449484375,54.617953125,54.912953125,0.0,0.0,0.0,193.57
899,EV_102,RC402318_15,1,128,0.36411659259592244,0.14169840671131573,False,444.8909296875,-2.69453125,89.265859375,0.0,0.0,4.445765625,4.449156250000001,50.3271875,50.583671875,0.0,0.0,0.0,193.57
900,EV_102,RC402318_14,1,128,0.36411659259592244,0.17007349165580396,False,444.9514375,-2.5046875,87.572890625,0.0,0.0,4.44870625,4.4499140625,47.7331953125,47.8943046875,0.0,0.0,0.0,193.57
901,EV_105,RC558082_17,1,128,0.36411659259592244,0.2212244215306671,False,444.8985078125,-2.10859375,95.827578125,0.0,0.0,4.448865625,4.449570312500001,49.861015625,60.621484375,0.0,0.0,0.0,195.09
902,EV_105,RC558082_16,1,128,0.36411659259592244,0.18860221037016192,False,444.9096640625,-1.81875,94.527578125,0.0,0.0,4.447875,4.449765625,46.506484375,57.68859375,0.0,0.0,0.0,195.09
903,EV_105,RC558082_15,1,128,0.36411659259592244,0.19691844020260163,False,444.9203671875,-1.75,93.170859375,0.0,0.0,4.44812265625,4.44990859375,52.5710625,55.273640625,0.0,0.0,0.0,195.09
904,EV_105,RC558082_14,1,128,0.36411659259592244,0.13157715916972235,False,444.8782890625,-1.9296875,91.957578125,0.0,0.0,4.4466796875000005,4.4491328125,51.9356640625,53.2437109375,0.0,0.0,0.0,195.09
905,EV_105,RC558082_13,1,128,0.36411659259592244,0.11449731599734393,False,444.9174296875,-1.84765625,90.754765625,0.0,0.0,4.41566953125,4.44369296875,49.59021875,50.884359375,0.0,0.0,0.0,195.09
906,EV_105,RC558082_12,1,128,0.36411659259592244,0.13618643569736702,False,444.7888359375,-2.05625,89.2359375,0.0,0.0,4.3697859375,4.412928125,47.504140625,48.79921875,0.0,0.0,0.0,195.09
907,EV_105,RC558082_11,1,128,0.36411659259592244,0.16107493771703185,False,444.897953125,-4.1921875,87.628125,0.0,0.0,4.3415703125,4.3844921875,45.514453125,46.7971875,0.0,0.0,0.0,195.09
908,EV_104,RC487807_8,1,128,0.36411659259592244,0.2165907191908799,False,444.9212578125,-3.7625,83.951484375,0.0,0.0,4.161034375,4.1860171875,48.000703125,49.69359375,0.0,0.0,0.0,202.74
909,EV_104,RC451289_4,1,128,0.36411659259592244,0.18105806329430066,False,444.726484375,-1.83203125,86.26859375,0.0,0.0,4.44603125,4.4486640625,56.079609375,56.5103125,0.0,0.0,0.0,202.74
